GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,CATALOGUE
1170,1170,24d10m38.8s,15d46m45.1s,33,33,33,0,4,-114,0.89,A
1171,1171,24d10m38.8s,15d47m15.2s,26,25,26,0,4,229,0.99,A
1172,1172,24d10m38.9s,15d46m44.6s,30,30,30,0,4,-214,0.67,A
1173,1173,24d10m38.9s,15d46m54.8s,35,35,35,0,1,-107,4.32,A
1174,1174,24d10m38.9s,15d48m30.7s,13,11,12,-70,4,-146,1.72,A
1175,1175,24d10m38.9s,15d46m27.3s,10,10,10,90,4,-152,1.69,A
1176,1176,24d10m38.9s,15d46m28.1s,14,14,14,0,4,-55,1.2,A
1177,1177,24d10m39.0s,15d47m23.0s,102,63,89,20,4,-14,1.42,A
1178,1178,24d10m39.0s,15d47m28.2s,28,28,28,0,4,10,1.55,A
1179,1179,24d10m39.0s,15d47m31.0s,36,36,36,0,4,-208,0.65,A
1180,1180,24d10m39.1s,15d46m56.2s,18,14,16,90,4,-58,1.19,A
1181,1181,24d10m39.3s,15d47m22.5s,21,18,20,90,2,102,3.45,A
1182,1182,24d10m39.3s,15d48m12.3s,35,33,34,0,4,-221,1.08,A
1183,1183,24d10m39.4s,15d46m42.5s,18,13,16,-70,4,-52,1.22,A
1184,1184,24d10m39.5s,15d47m23.1s,52,52,52,0,4,41,2.81,A
1185,1185,24d10m39.6s,15d46m3.7s,20,15,18,0,4,222,0.95,A
1186,1186,24d10m39.6s,15d46m46.3s,13,12,13,90,4,-33,1.32,A
1187,1187,24d10m39.6s,15d47m25.4s,15,14,15,0,4,222,0.98,A
1188,1188,24d10m39.7s,15d46m45.4s,35,15,29,0,4,198,0.66,A
1189,1189,24d10m39.7s,15d46m57.3s,64,64,64,0,2,121,3.55,A
1190,1190,24d10m39.8s,15d48m14.3s,13,11,12,90,4,6,1.54,A
1191,1191,24d10m39.8s,15d47m30.5s,18,18,18,90,4,-58,1.19,A
1192,1192,24d10m39.9s,15d47m22.1s,15,11,13,0,4,0,1.51,A
1193,1193,24d10m39.9s,15d47m29.8s,32,28,31,90,4,-25,1.37,A
1194,1194,24d10m40.3s,15d47m26.2s,42,40,42,0,4,189,0.67,A
1195,1195,24d10m40.3s,15d46m58.6s,29,29,29,0,4,249,3.98,A
1196,1196,24d10m40.4s,15d45m38.9s,29,29,29,0,4,-137,0.8,A
1197,1197,24d10m40.5s,15d47m10.5s,30,30,30,0,4,-215,1.04,A
1198,1198,24d10m40.5s,15d46m44.4s,29,29,29,0,4,79,3.02,A
1199,1199,24d10m40.5s,15d45m59.4s,32,32,32,0,4,258,4.03,A
1200,1200,24d10m40.6s,15d45m37.9s,24,23,24,0,4,-31,1.33,A
1201,1201,24d10m40.6s,15d47m25.1s,66,58,63,0,2,153,3.71,A
1202,1202,24d10m40.6s,15d48m17.7s,22,22,22,0,4,-212,0.96,A
1203,1203,24d10m40.7s,15d46m46.9s,31,31,31,0,4,238,3.91,A
1204,1204,24d10m40.7s,15d45m40.4s,13,12,12,0,4,14,1.59,A
1205,1205,24d10m40.7s,15d47m31.1s,21,21,21,0,2,-182,5.52,A
1206,1206,24d10m40.8s,15d45m6.2s,69,69,69,0,4,10,2.61,A
1208,1208,24d10m40.9s,15d45m55.6s,29,27,28,0,4,211,1.0,A
1209,1209,24d10m41.0s,15d46m46.0s,24,23,24,90,4,-41,1.28,A
1210,1210,24d10m41.0s,15d47m23.7s,15,14,15,0,4,205,0.91,A
1211,1211,24d10m41.0s,15d46m48.8s,68,40,59,25,4,11,1.56,A
1212,1212,24d10m41.1s,15d47m30.3s,30,30,30,0,4,-210,1.05,A
1214,1214,24d10m41.3s,15d48m13.2s,26,20,24,50,4,-186,1.4,A
1215,1215,24d10m41.3s,15d46m35.8s,15,14,15,90,4,2,1.52,A
1216,1216,24d10m41.5s,15d47m29.3s,27,21,25,0,4,172,0.72,A
1217,1217,24d10m41.6s,15d47m0.3s,25,15,22,40,4,-191,1.34,A
1218,1218,24d10m41.6s,15d46m37.5s,55,54,54,0,4,192,0.78,A
1219,1219,24d10m41.6s,15d46m54.7s,23,22,22,0,4,192,0.85,A
1220,1220,24d10m41.9s,15d46m52.2s,18,18,18,0,4,-19,1.4,A
1221,1221,24d10m42.1s,15d47m26.0s,55,36,49,0,4,199,1.0,A
1224,1224,24d10m42.2s,15d46m36.6s,13,13,13,0,2,-132,2.23,A
1225,1225,24d10m42.2s,15d47m45.1s,26,14,22,0,4,186,0.81,A
1226,1226,24d10m42.3s,15d46m55.0s,15,14,14,90,4,-113,1.87,A
1227,1227,24d10m42.3s,15d46m25.2s,23,19,22,90,4,21,1.62,A
1228,1228,24d10m42.3s,15d47m31.2s,21,20,20,0,4,187,0.85,A
1229,1229,24d10m42.5s,15d46m53.3s,35,35,35,0,2,156,3.74,A
1230,1230,24d10m42.5s,15d48m17.9s,24,22,23,90,4,-118,1.84,A
1231,1231,24d10m42.6s,15d46m26.1s,64,59,62,50,4,-186,1.32,A
1232,1232,24d10m42.6s,15d46m38.6s,20,20,20,0,2,-128,2.25,A
1233,1233,24d10m42.6s,15d47m45.4s,19,19,19,0,4,34,1.69,A
1234,1234,24d10m42.7s,15d47m32.7s,32,27,31,60,4,55,2.86,A
1235,1235,24d10m42.7s,15d46m3.4s,14,13,14,90,4,-111,1.87,A
1236,1236,24d10m42.8s,15d46m25.3s,11,11,11,0,2,-48,2.66,A
1237,1237,24d10m42.8s,15d47m54.4s,17,17,17,0,4,-18,1.4,A
1239,1239,24d10m43.0s,15d45m44.9s,19,17,18,0,4,167,0.79,A
1240,1240,24d10m43.0s,15d46m58.7s,25,21,24,0,4,147,0.79,A
1241,1241,24d10m43.0s,15d47m3.1s,10,9,10,90,4,-190,1.18,A
1242,1242,24d10m43.1s,15d46m42.7s,17,17,17,0,1,35,5.19,A
1243,1243,24d10m43.1s,15d48m48.7s,28,28,28,0,1,-116,4.37,A
1244,1244,24d10m43.3s,15d48m31.2s,30,23,28,0,4,178,0.86,A
1245,1245,24d10m43.4s,15d46m54.6s,16,15,16,90,4,32,1.68,A
1246,1246,24d10m43.4s,15d47m32.1s,14,14,14,0,4,-161,0.81,A
1247,1247,24d10m43.5s,15d46m59.1s,27,25,26,90,4,-174,1.41,A
1248,1248,24d10m43.6s,15d46m37.0s,23,23,23,0,4,-173,0.85,A
1249,1249,24d10m43.6s,15d46m56.0s,56,56,56,0,4,244,3.92,A
1250,1250,24d10m43.8s,15d45m40.9s,23,23,23,0,4,39,2.76,A
1251,1251,24d10m43.8s,15d46m5.9s,35,35,35,0,4,-17,1.41,A
1252,1252,24d10m43.9s,15d47m25.0s,33,33,33,0,4,-78,1.11,A
1253,1253,24d10m43.9s,15d47m16.5s,11,11,11,0,4,36,1.7,A
1254,1254,24d10m43.9s,15d47m32.2s,32,21,29,40,4,-35,1.32,A
1255,1255,24d10m44.0s,15d47m22.5s,31,20,27,0,4,171,0.88,A
1256,1256,24d10m44.1s,15d46m55.2s,31,28,30,0,4,152,0.84,A
1257,1257,24d10m44.2s,15d47m0.1s,14,13,13,90,4,-30,1.34,A
1258,1258,24d10m44.2s,15d47m23.1s,14,14,14,0,4,131,2.2,A
1260,1260,24d10m44.4s,15d48m30.1s,48,30,42,-70,4,-1,1.49,A
1261,1261,24d10m44.4s,15d47m26.7s,75,75,75,0,4,51,2.82,A
1262,1262,24d10m44.4s,15d46m4.7s,18,18,18,0,2,172,3.84,A
1263,1263,24d10m44.4s,15d48m19.5s,11,11,11,0,4,37,1.71,A
1264,1264,24d10m44.4s,15d47m32.2s,12,12,12,0,4,-159,0.87,A
1266,1266,24d10m44.7s,15d48m9.1s,33,33,33,0,2,59,3.24,A
1267,1267,24d10m44.8s,15d48m6.6s,26,26,26,0,4,-113,1.84,A
1268,1268,24d10m44.8s,15d46m27.0s,17,17,17,0,4,-73,1.14,A
1269,1269,24d10m45.0s,15d47m16.3s,82,82,82,0,4,-10,2.44,A
1270,1270,24d10m45.1s,15d46m13.4s,15,11,14,0,4,154,0.9,A
1271,1271,24d10m45.1s,15d46m57.7s,90,46,75,40,4,-174,1.13,A
1272,1272,24d10m45.2s,15d46m46.5s,14,14,14,0,4,-157,0.91,A
1273,1273,24d10m45.2s,15d46m57.1s,14,14,14,0,4,13,1.57,A
1274,1274,24d10m45.2s,15d47m28.2s,21,15,19,5,4,8,1.55,A
1275,1275,24d10m45.3s,15d47m27.7s,45,45,45,0,2,164,3.8,A
1276,1276,24d10m45.3s,15d48m18.6s,23,22,23,90,4,-161,1.43,A
1277,1277,24d10m45.3s,15d46m37.6s,33,33,33,0,1,-77,4.62,A
1278,1278,24d10m45.3s,15d48m36.2s,45,44,45,0,4,-168,1.3,A
1279,1279,24d10m45.5s,15d46m41.4s,10,9,10,0,4,153,0.92,A
1280,1280,24d10m45.5s,15d46m57.4s,21,16,19,-40,4,-169,1.25,A
1281,1281,24d10m45.6s,15d46m42.8s,13,12,13,90,4,-170,1.23,A
1282,1282,24d10m45.6s,15d46m43.7s,17,14,16,0,4,-168,1.28,A
1283,1283,24d10m45.6s,15d46m42.1s,38,28,34,50,4,-23,1.38,A
1284,1284,24d10m45.6s,15d47m22.9s,30,30,30,0,1,31,5.23,A
1285,1285,24d10m45.7s,15d48m49.0s,37,37,37,0,4,-167,1.09,A
1286,1286,24d10m45.7s,15d46m48.5s,13,13,13,0,4,-153,0.93,A
1287,1287,24d10m45.7s,15d46m56.9s,54,54,54,0,2,-135,2.24,A
1288,1288,24d10m46.1s,15d47m43.8s,35,35,35,0,2,-214,5.23,A
1289,1289,24d10m46.2s,15d45m13.3s,62,50,58,90,4,6,1.54,A
1290,1290,24d10m46.2s,15d47m26.7s,81,81,81,0,4,72,2.93,A
1291,1291,24d10m46.3s,15d46m3.0s,17,13,16,0,4,-28,1.37,A
1292,1292,24d10m46.3s,15d47m22.1s,28,28,28,0,2,-36,2.74,A
1293,1293,24d10m46.4s,15d47m55.0s,24,22,24,90,4,-158,1.38,A
1294,1294,24d10m46.5s,15d46m39.9s,27,27,27,0,2,-248,5.0,A
1295,1295,24d10m46.5s,15d45m18.3s,16,11,14,90,4,-160,1.29,A
1296,1296,24d10m46.6s,15d46m42.9s,19,19,19,0,2,-236,5.07,A
1297,1297,24d10m46.6s,15d45m16.7s,35,33,34,0,4,23,1.64,A
1298,1298,24d10m46.9s,15d47m28.9s,25,25,25,0,2,-217,5.18,A
1299,1299,24d10m47.0s,15d45m14.3s,16,15,16,90,4,-16,1.44,A
1300,1300,24d10m47.1s,15d47m23.3s,19,19,19,0,4,3,1.51,A
1301,1301,24d10m47.2s,15d47m25.1s,17,14,16,90,4,37,1.71,A
1302,1302,24d10m47.5s,15d47m30.4s,27,18,24,-40,4,-150,1.36,A
1303,1303,24d10m47.5s,15d46m41.6s,20,19,20,0,4,20,1.62,A
1304,1304,24d10m47.6s,15d47m27.8s,14,13,14,0,4,143,1.07,A
1306,1306,24d10m47.7s,15d48m5.1s,20,20,20,0,4,-7,2.46,A
1307,1307,24d10m47.9s,15d46m14.1s,13,13,13,0,4,-148,1.35,A
1308,1308,24d10m47.9s,15d46m42.3s,45,45,45,0,4,-121,1.7,A
1309,1309,24d10m48.0s,15d46m32.4s,27,27,27,0,2,-16,2.87,A
1310,1310,24d10m48.3s,15d47m57.3s,21,20,20,90,4,4,1.53,A
1311,1311,24d10m48.3s,15d47m25.0s,46,46,46,0,4,14,1.6,A
1313,1313,24d10m48.7s,15d48m8.1s,92,55,79,0,4,149,3.34,A
1314,1314,24d10m48.9s,15d45m54.7s,23,22,23,90,4,-25,1.39,A
1315,1315,24d10m49.0s,15d47m20.0s,18,14,17,0,4,40,1.72,A
1316,1316,24d10m49.2s,15d47m29.5s,18,18,18,0,4,-2,2.48,A
1317,1317,24d10m49.2s,15d46m14.3s,14,13,14,0,4,-125,1.1,A
1318,1318,24d10m49.2s,15d46m56.2s,17,17,17,0,4,-92,1.09,A
1319,1319,24d10m49.2s,15d47m5.4s,27,27,27,0,2,-114,2.38,A
1320,1320,24d10m49.3s,15d47m45.5s,56,29,47,60,4,75,2.92,A
1321,1321,24d10m49.7s,15d46m4.4s,52,52,52,0,2,172,3.86,A
1322,1322,24d10m49.7s,15d48m18.7s,31,31,31,0,4,-90,1.11,A
1323,1323,24d10m49.8s,15d47m4.8s,42,39,41,90,4,12,1.58,A
1324,1324,24d10m49.8s,15d47m25.0s,22,22,22,0,4,-19,1.42,A
1325,1325,24d10m49.8s,15d47m20.1s,42,42,42,0,4,-1,1.52,A
1326,1326,24d10m49.9s,15d47m23.2s,11,11,11,0,4,-21,1.42,A
1327,1327,24d10m50.0s,15d47m19.7s,71,49,63,90,4,-127,1.49,A
1328,1328,24d10m50.1s,15d46m40.1s,54,54,54,0,4,14,2.56,A
1329,1329,24d10m50.4s,15d46m13.0s,13,13,13,0,4,-116,1.16,A
1330,1330,24d10m50.5s,15d46m55.7s,40,40,40,0,1,4,5.19,A
1331,1331,24d10m51.0s,15d48m47.3s,28,28,28,0,2,-3,2.95,A
1333,1333,24d10m51.1s,15d45m56.3s,26,23,25,90,4,-115,1.59,A
1334,1334,24d10m51.1s,15d46m38.2s,16,16,16,0,4,-106,1.67,A
1335,1335,24d10m51.4s,15d46m36.0s,15,15,15,0,4,-104,1.71,A
1336,1336,24d10m51.4s,15d46m34.9s,18,18,18,0,4,29,1.67,A
1337,1337,24d10m51.7s,15d47m25.9s,25,22,24,0,4,-109,1.56,A
1338,1338,24d10m52.2s,15d46m40.4s,24,22,24,90,4,-98,1.72,A
1339,1339,24d10m52.2s,15d46m35.5s,24,23,24,90,4,-109,1.54,A
1340,1340,24d10m52.3s,15d46m41.2s,22,22,22,0,4,-44,1.29,A
1341,1341,24d10m52.4s,15d47m10.2s,41,39,40,90,4,-100,1.68,A
1342,1342,24d10m52.5s,15d46m36.9s,19,19,19,0,4,34,1.7,A
1343,1343,24d10m52.5s,15d47m26.0s,19,19,19,0,4,-47,1.29,A
1344,1344,24d10m52.6s,15d47m9.5s,21,21,21,0,2,108,3.54,A
1345,1345,24d10m52.6s,15d48m10.7s,18,17,18,90,4,-104,1.55,A
1346,1346,24d10m53.0s,15d46m41.9s,39,39,39,0,4,67,2.85,A
1347,1347,24d10m53.2s,15d46m7.5s,22,22,22,0,2,80,3.4,A
1349,1349,24d10m53.7s,15d46m19.4s,42,42,42,0,1,-184,4.25,A
1350,1350,24d10m53.8s,15d48m26.0s,28,28,28,0,2,159,3.81,A
1351,1351,24d10m54.0s,15d48m16.2s,25,25,25,0,1,-154,4.41,A
1352,1352,24d10m54.0s,15d48m29.5s,10,10,10,90,4,49,1.78,A
1353,1353,24d10m54.3s,15d47m26.7s,20,20,20,0,1,-173,4.32,A
1354,1354,24d10m54.3s,15d48m27.4s,27,27,27,0,2,103,3.52,A
1355,1355,24d10m54.4s,15d48m9.7s,22,22,22,0,2,112,3.57,A
1356,1356,24d10m54.5s,15d48m10.8s,17,17,17,0,4,-11,1.48,A
1358,1358,24d10m54.6s,15d46m38.4s,167,114,149,0,4,39,1.74,A
1359,1359,24d10m54.6s,15d47m24.7s,11,11,11,90,4,51,1.79,A
1360,1360,24d10m54.6s,15d47m26.6s,32,32,32,0,2,3,2.98,A
1361,1361,24d10m55.1s,15d47m57.0s,39,39,39,0,1,-187,4.27,A
1362,1362,24d10m55.2s,15d48m26.0s,18,16,17,-50,4,62,1.85,A
1363,1363,24d10m55.2s,15d47m27.8s,22,22,22,0,4,-28,1.41,A
1364,1364,24d10m55.5s,15d47m9.1s,28,28,28,0,4,120,2.16,A
1365,1365,24d10m55.7s,15d47m36.2s,21,21,21,0,4,97,3.0,A
1367,1367,24d10m55.8s,15d48m22.1s,32,32,32,0,2,135,3.7,A
1368,1368,24d10m56.0s,15d48m13.0s,26,26,26,0,2,106,3.56,A
1369,1369,24d10m56.3s,15d48m9.8s,25,25,25,0,4,-19,1.46,A
1371,1371,24d10m56.7s,15d46m10.4s,41,40,41,0,4,-28,1.45,A
1372,1372,24d10m56.9s,15d47m6.7s,38,38,38,0,2,39,3.21,A
1373,1373,24d10m56.9s,15d48m1.4s,29,25,28,-70,4,64,1.87,A
1374,1374,24d10m56.9s,15d47m26.5s,33,33,33,0,4,-19,2.25,A
1375,1375,24d10m57.0s,15d46m24.7s,12,12,12,0,2,-280,4.51,A
1376,1376,24d10m57.1s,15d45m31.4s,34,34,34,0,4,-10,2.31,A
1377,1377,24d10m57.1s,15d46m23.2s,41,35,39,0,4,-30,1.45,A
1378,1378,24d10m57.2s,15d47m5.5s,22,21,22,0,4,-33,1.45,A
1379,1379,24d10m57.2s,15d47m4.6s,17,17,17,0,2,120,3.64,A
1380,1380,24d10m57.3s,15d48m11.1s,25,25,25,0,2,127,3.67,A
1381,1381,24d10m57.3s,15d48m11.8s,29,29,29,0,4,40,1.77,A
1382,1382,24d10m57.6s,15d47m22.0s,17,17,17,0,4,-64,1.73,A
1383,1383,24d10m57.7s,15d46m41.7s,21,18,20,0,4,-20,1.49,A
1384,1384,24d10m57.8s,15d47m7.2s,16,16,16,0,4,-23,1.48,A
1385,1385,24d10m57.8s,15d47m5.9s,21,21,21,0,4,-33,1.47,A
1386,1386,24d10m58.0s,15d47m3.1s,22,22,22,0,2,123,3.66,A
1387,1387,24d10m58.1s,15d48m11.2s,27,22,26,70,4,-49,1.53,A
1389,1389,24d10m58.4s,15d47m25.3s,37,37,37,0,2,135,3.72,A
1390,1390,24d10m58.4s,15d48m12.5s,36,30,34,0,4,-40,1.5,A
1391,1391,24d10m58.6s,15d46m59.7s,43,43,43,0,4,-6,2.33,A
1392,1392,24d10m58.6s,15d46m23.8s,36,33,35,90,4,-10,1.55,A
1393,1393,24d10m58.7s,15d47m8.5s,35,35,35,0,2,41,3.24,A
1394,1394,24d10m58.7s,15d48m1.2s,33,31,33,90,4,30,1.71,A
1395,1395,24d10m58.8s,15d47m18.0s,32,32,32,0,4,-6,2.29,A
1396,1396,24d10m59.4s,15d46m25.5s,28,28,28,0,4,-34,1.54,A
1397,1397,24d10m59.4s,15d46m58.6s,66,56,63,0,2,202,4.07,A
1398,1398,24d10m59.5s,15d48m20.0s,34,34,34,0,4,-37,1.57,A
1399,1399,24d10m59.7s,15d46m55.9s,23,17,21,-30,4,-16,1.56,A
1400,1400,24d10m59.8s,15d47m4.0s,19,19,19,0,2,139,3.74,A
1401,1401,24d10m59.8s,15d48m12.3s,21,21,21,0,4,78,2.84,A
1402,1402,24d10m59.8s,15d46m11.3s,19,17,18,90,4,42,1.78,A
1403,1403,24d10m59.8s,15d47m19.1s,23,22,23,0,4,-28,1.57,A
1404,1404,24d10m60.0s,15d46m59.5s,25,25,25,0,4,85,2.88,A
1406,1406,24d11m0.4s,15d47m2.2s,22,22,22,0,4,78,2.83,A
1407,1407,24d11m0.4s,15d46m11.9s,31,31,31,0,4,-12,2.2,A
1408,1408,24d11m0.6s,15d46m29.2s,25,25,25,0,4,19,1.67,A
1409,1409,24d11m0.6s,15d47m12.0s,34,25,31,0,4,-9,1.6,A
1410,1410,24d11m0.6s,15d47m4.5s,31,31,31,0,2,47,3.27,A
1411,1411,24d11m0.8s,15d48m0.9s,50,50,50,0,4,77,2.82,A
1412,1412,24d11m1.2s,15d46m12.9s,27,27,27,0,2,42,3.25,A
1413,1413,24d11m1.4s,15d47m60.0s,28,28,28,0,2,52,3.3,A
1415,1415,24d11m1.9s,15d46m57.6s,21,21,21,0,4,-10,1.66,A
1416,1416,24d11m2.0s,15d46m59.7s,51,51,51,0,2,-276,4.37,A
1417,1417,24d11m2.1s,15d45m36.3s,30,29,30,0,4,17,1.7,A
1418,1418,24d11m2.1s,15d47m8.4s,22,22,22,0,4,31,1.75,A
1419,1419,24d11m2.5s,15d47m11.3s,17,17,17,0,4,99,2.94,A
1420,1420,24d11m2.5s,15d46m10.6s,31,31,31,0,4,90,2.88,A
1421,1421,24d11m2.6s,15d46m12.1s,30,21,27,0,4,22,1.73,A
1423,1423,24d11m2.7s,15d47m3.1s,15,15,15,0,4,-17,2.04,A
1424,1424,24d11m2.8s,15d46m37.2s,33,33,33,0,2,88,3.49,A
1425,1425,24d11m2.9s,15d48m5.0s,28,27,28,0,4,16,1.72,A
1426,1426,24d11m3.0s,15d47m6.3s,20,19,20,90,4,-5,1.71,A
1427,1427,24d11m3.0s,15d46m59.2s,31,29,31,0,4,22,1.74,A
1428,1428,24d11m3.1s,15d47m8.0s,38,35,37,-60,4,-14,2.08,A
1429,1429,24d11m3.1s,15d46m36.4s,12,12,12,0,4,3,1.72,A
1430,1430,24d11m3.3s,15d47m0.1s,32,32,32,0,4,108,2.99,A
1431,1431,24d11m3.3s,15d46m9.8s,18,17,18,90,4,0,1.75,A
1432,1432,24d11m3.9s,15d46m58.2s,48,48,48,0,4,87,2.85,A
1433,1433,24d11m3.9s,15d46m13.9s,95,74,88,0,2,38,3.24,A
1434,1434,24d11m4.1s,15d47m58.2s,24,24,24,0,4,107,2.97,A
1435,1435,24d11m4.1s,15d46m10.9s,36,36,36,0,2,-207,4.83,A
1436,1436,24d11m4.2s,15d45m26.8s,23,23,23,0,4,9,1.76,A
1437,1437,24d11m4.3s,15d47m0.4s,32,32,32,0,4,4,1.78,A
1438,1438,24d11m4.5s,15d46m59.1s,32,32,32,0,4,4,1.78,A
1439,1439,24d11m4.6s,15d46m57.5s,16,16,16,0,4,12,2.28,A
1440,1440,24d11m4.7s,15d46m31.2s,32,32,32,0,2,12,3.11,A
1441,1441,24d11m4.7s,15d47m54.5s,53,52,52,0,4,72,1.94,A
1442,1442,24d11m4.8s,15d47m17.1s,46,46,46,0,2,62,3.36,A
1443,1443,24d11m4.8s,15d48m0.8s,28,26,28,90,4,-5,1.96,A
1444,1444,24d11m5.0s,15d46m44.6s,26,26,26,0,4,116,3.02,A
1445,1445,24d11m5.0s,15d46m10.3s,40,40,40,0,4,12,2.22,A
1446,1446,24d11m5.4s,15d46m34.2s,14,14,14,0,4,24,1.82,A
1447,1447,24d11m5.4s,15d47m3.8s,35,35,35,0,4,20,2.32,A
1448,1448,24d11m5.5s,15d46m30.8s,80,80,80,0,4,170,3.34,A
1449,1449,24d11m5.7s,15d46m2.6s,16,16,16,0,4,83,1.99,A
1451,1451,24d11m5.9s,15d45m32.7s,28,17,25,90,4,90,2.03,A
1452,1452,24d11m5.9s,15d47m19.2s,27,27,27,0,4,24,2.31,A
1453,1453,24d11m5.9s,15d46m31.6s,14,14,14,0,4,83,1.99,A
1454,1454,24d11m6.1s,15d47m17.0s,9,9,9,90,4,90,2.03,A
1455,1455,24d11m6.2s,15d47m18.8s,34,34,34,0,4,13,2.14,A
1456,1456,24d11m6.2s,15d46m38.4s,20,18,19,0,4,23,2.31,A
1457,1457,24d11m6.6s,15d46m32.7s,19,19,19,0,4,84,2.0,A
1459,1459,24d11m6.9s,15d46m13.1s,20,20,20,0,4,82,2.0,A
1460,1460,24d11m6.9s,15d47m15.4s,22,22,22,0,4,13,2.14,A
1462,1462,24d11m7.1s,15d46m30.5s,21,21,21,0,4,66,1.96,A
1463,1463,24d11m7.1s,15d47m11.7s,19,19,19,0,2,109,3.61,A
1464,1464,24d11m7.3s,15d48m5.5s,37,37,37,0,4,28,2.31,A
1465,1465,24d11m7.3s,15d46m33.7s,16,16,16,0,4,15,2.14,A
1466,1466,24d11m7.4s,15d46m40.6s,31,29,31,0,4,65,1.96,A
1467,1467,24d11m7.4s,15d47m10.8s,42,23,36,90,4,36,1.91,A
1468,1468,24d11m7.4s,15d47m2.7s,16,16,16,0,4,16,2.0,A
1470,1470,24d11m7.4s,15d46m59.6s,55,52,54,90,4,96,2.06,A
1471,1471,24d11m7.6s,15d47m17.3s,18,17,18,90,4,33,2.36,A
1472,1472,24d11m7.6s,15d46m32.3s,19,19,19,0,4,37,1.92,A
1473,1473,24d11m7.8s,15d47m1.1s,27,27,27,0,4,19,2.03,A
1474,1474,24d11m7.8s,15d46m47.8s,21,21,21,0,4,89,2.04,A
1475,1475,24d11m7.8s,15d47m15.5s,23,23,23,0,4,73,1.99,A
1476,1476,24d11m7.8s,15d47m12.0s,26,20,24,0,4,32,1.95,A
1477,1477,24d11m7.9s,15d46m55.6s,23,23,23,0,4,22,2.19,A
1478,1478,24d11m8.0s,15d46m39.6s,19,19,19,0,4,42,1.94,A
1479,1479,24d11m8.1s,15d47m1.8s,22,22,22,0,4,23,2.18,A
1480,1480,24d11m8.2s,15d46m40.5s,25,25,25,0,4,26,2.21,A
1481,1481,24d11m8.3s,15d46m38.9s,20,19,20,90,4,40,2.4,A
1482,1482,24d11m8.3s,15d46m31.6s,34,34,34,0,4,46,1.95,A
1483,1483,24d11m8.3s,15d47m3.8s,25,25,25,90,4,100,2.09,A
1484,1484,24d11m8.3s,15d47m17.0s,18,13,16,30,4,56,1.96,A
1485,1485,24d11m8.4s,15d47m6.1s,12,12,12,90,4,44,1.95,A
1486,1486,24d11m8.4s,15d47m2.3s,17,17,17,0,4,39,2.37,A
1487,1487,24d11m8.4s,15d46m32.8s,24,24,24,0,4,46,2.45,A
1488,1488,24d11m8.5s,15d46m30.3s,18,17,18,0,4,38,1.99,A
1489,1489,24d11m8.9s,15d46m55.3s,25,25,25,0,4,109,2.13,A
1490,1490,24d11m8.9s,15d47m17.9s,20,20,20,0,4,44,2.41,A
1491,1491,24d11m9.0s,15d46m32.3s,44,37,41,90,4,51,1.98,A
1492,1492,24d11m9.0s,15d47m3.3s,43,35,40,-20,4,81,2.04,A
1493,1493,24d11m9.0s,15d47m11.4s,21,21,21,0,4,44,2.4,A
1495,1495,24d11m9.1s,15d46m58.0s,33,33,33,0,2,96,3.56,A
1496,1496,24d11m9.2s,15d48m2.9s,18,18,18,0,4,33,2.25,A
1497,1497,24d11m9.3s,15d46m39.3s,16,16,16,0,4,110,2.14,A
1498,1498,24d11m9.4s,15d47m17.4s,37,37,37,0,4,51,2.46,A
1499,1499,24d11m9.4s,15d46m31.0s,15,14,15,0,4,64,2.01,A
1500,1500,24d11m9.4s,15d47m6.1s,24,24,24,0,4,40,2.3,A
1501,1501,24d11m9.4s,15d46m37.3s,29,29,29,0,4,46,2.01,A
1503,1503,24d11m9.5s,15d47m15.9s,12,10,11,0,4,117,2.18,A
1505,1505,24d11m9.6s,15d46m34.5s,69,56,64,50,4,51,2.01,A
1508,1508,24d11m9.7s,15d47m8.2s,23,23,23,0,4,52,2.44,A
1509,1509,24d11m9.8s,15d46m32.2s,12,12,12,90,4,69,2.04,A
1510,1510,24d11m10.1s,15d47m6.1s,51,51,51,0,4,42,2.3,A
1511,1511,24d11m10.1s,15d46m38.5s,20,20,20,0,4,64,2.04,A
1512,1512,24d11m10.1s,15d47m4.8s,11,8,10,90,4,72,2.06,A
1513,1513,24d11m10.4s,15d47m6.1s,33,33,33,0,4,55,2.05,A
1514,1514,24d11m10.5s,15d46m59.2s,29,29,29,0,4,96,2.12,A
1515,1515,24d11m10.5s,15d47m12.5s,28,27,28,0,4,63,2.05,A
1516,1516,24d11m10.5s,15d47m2.7s,49,32,43,50,4,116,2.18,A
1517,1517,24d11m10.6s,15d47m16.8s,17,16,16,90,4,62,2.05,A
1518,1518,24d11m10.6s,15d47m1.6s,111,65,96,40,4,44,2.12,A
1519,1519,24d11m10.7s,15d46m49.8s,53,53,53,0,4,51,2.35,A
1521,1521,24d11m10.8s,15d46m42.3s,34,34,34,0,4,47,2.12,A
1522,1522,24d11m10.9s,15d46m50.8s,40,40,40,0,4,59,2.47,A
1523,1523,24d11m11.0s,15d46m32.9s,58,58,58,0,4,148,3.16,A
1524,1524,24d11m11.0s,15d46m11.2s,22,22,22,0,4,77,2.09,A
